#{"t_start": 1748839300.8529782, "env_id": "None"}
r,l,t
-104.0,12,953.104871
-222.0,12,954.032209
-70.0,12,955.008085
-18.0,12,955.718432
-144.0,12,956.446232
-82.0,12,957.530161
-86.0,12,958.003922
-154.0,12,958.580734
-204.0,12,959.250462
-240.0,12,959.876915
-4.0,12,960.721007
-182.0,12,961.450769
-60.0,12,962.222655
-120.0,12,962.751522
-240.0,12,963.699223
-104.0,12,964.535632
-178.0,12,965.805797
-166.0,12,967.070271
-100.0,12,967.97881
4.0,12,968.54391
-120.0,12,969.572496
-160.0,12,970.705681
60.0,12,971.528678
-174.0,12,972.229969
-206.0,12,973.046725
-130.0,12,973.817783
-4.0,12,974.478101
-186.0,12,975.375076
-154.0,12,976.05835
-174.0,12,976.522891
-144.0,12,977.900999
-218.0,12,978.554383
82.0,12,979.367366
-148.0,12,980.168741
68.0,12,980.880995
-170.0,12,981.715396
-122.0,12,982.627534
-240.0,12,983.919851
-170.0,12,985.037704
-214.0,12,985.582053
22.0,12,986.067577
-136.0,12,986.868838
-170.0,12,987.980563
-186.0,12,989.015939
-138.0,12,989.829066
-128.0,12,990.69159
-46.0,12,991.262669
-224.0,12,991.932822
-186.0,12,992.944442
-228.0,12,993.843732
-164.0,12,995.271414
-196.0,12,996.108763
-92.0,12,996.749754
-216.0,12,997.75077
-144.0,12,998.721059
-110.0,12,999.715142
-92.0,12,1000.110599
-34.0,12,1001.116291
-22.0,12,1001.938959
-96.0,12,1002.913912
-68.0,12,1003.563558
-110.0,12,1004.426815
8.0,12,1005.102137
-138.0,12,1005.996904
-184.0,12,1006.926778
-146.0,12,1008.045834
-150.0,12,1009.035331
-172.0,12,1009.622264
-54.0,12,1010.712192
-202.0,12,1012.056528
-140.0,12,1012.975213
-188.0,12,1013.919686
-144.0,12,1014.953366
-210.0,12,1015.674449
-118.0,12,1016.613805
-174.0,12,1017.522896
-186.0,12,1018.385415
-18.0,12,1019.329101
-156.0,12,1020.238609
-162.0,12,1021.001366
-200.0,12,1021.732562
-54.0,12,1022.69781
-24.0,12,1023.452363
-94.0,12,1024.248492
-144.0,12,1025.481858
-86.0,12,1026.530874
-62.0,12,1027.369466
-240.0,12,1027.99896
-172.0,12,1028.621592
-134.0,12,1029.736328
-32.0,12,1031.291635
-216.0,12,1032.288355
-140.0,12,1033.162541
-80.0,12,1033.943905
-60.0,12,1034.947592
-50.0,12,1036.606628
-240.0,12,1037.207207
-138.0,12,1038.228838
-68.0,12,1039.21178
-14.0,12,1040.292543
-52.0,12,1041.111631
-188.0,12,1041.90584
-14.0,12,1042.622564
-92.0,12,1043.370817
-96.0,12,1043.896319
-160.0,12,1044.488603
-102.0,12,1045.059011
-196.0,12,1046.158405
-126.0,12,1047.002575
-240.0,12,1047.609046
-110.0,12,1048.34423
-52.0,12,1049.02757
-188.0,12,1049.900436
-156.0,12,1050.920124
-98.0,12,1051.916518
-200.0,12,1052.69024
-148.0,12,1053.33702
-204.0,12,1054.302913
-182.0,12,1055.394298
-100.0,12,1056.442423
-218.0,12,1057.589046
-208.0,12,1058.002817
-24.0,12,1059.051548
-174.0,12,1060.020329
-100.0,12,1061.199127
-174.0,12,1061.889535
-122.0,12,1062.710153
-94.0,12,1063.46435
-240.0,12,1064.056309
-212.0,12,1065.258356
-128.0,12,1065.990727
-204.0,12,1066.975855
-36.0,12,1068.30045
-208.0,12,1069.12903
-184.0,12,1070.094142
-32.0,12,1070.875115
-118.0,12,1071.624653
-226.0,12,1072.336801
-194.0,12,1073.027864
-190.0,12,1074.094433
-16.0,12,1075.110704
-192.0,12,1075.683595
-188.0,12,1076.423009
-158.0,12,1077.103491
-12.0,12,1077.742975
10.0,12,1078.498774
-28.0,12,1079.37765
-194.0,12,1080.280733
-72.0,12,1081.057287
-52.0,12,1081.943915
-172.0,12,1082.816647
-114.0,12,1084.156688
-240.0,12,1084.753318
-154.0,12,1085.445058
-196.0,12,1086.550897
-240.0,12,1087.422418
-240.0,12,1088.47871
-140.0,12,1089.362295
-60.0,12,1090.004468
-190.0,12,1090.889255
-120.0,12,1091.996637
-210.0,12,1092.929126
-102.0,12,1093.882349
-108.0,12,1094.924504
-190.0,12,1095.321398
-198.0,12,1095.981562
-172.0,12,1096.707698
-112.0,12,1097.622581
-210.0,12,1098.211535
-168.0,12,1098.99248
-152.0,12,1099.960588
-50.0,12,1100.898856
-240.0,12,1101.913521
-172.0,12,1102.541572
-202.0,12,1103.274952
-172.0,12,1104.036849
-240.0,12,1104.369259
-146.0,12,1105.234554
-122.0,12,1106.079535
-104.0,12,1106.974577
-184.0,12,1107.660712
-68.0,12,1108.526319
-172.0,12,1109.850625
-86.0,12,1110.390192
-188.0,12,1111.144627
-60.0,12,1112.197257
-106.0,12,1112.723394
-110.0,12,1113.287218
-170.0,12,1113.86029
-146.0,12,1114.937233
-160.0,12,1115.684633
-240.0,12,1116.917554
-120.0,12,1119.083572
-130.0,12,1120.030159
-196.0,12,1120.714583
-204.0,12,1121.610836
-202.0,12,1122.456855
66.0,12,1123.54173
-80.0,12,1124.43291
-106.0,12,1125.410415
64.0,12,1126.065496
-94.0,12,1126.841116
-104.0,12,1127.620625
-164.0,12,1128.004911
-66.0,12,1128.922749
-130.0,12,1130.520377
-192.0,12,1131.438673
-210.0,12,1132.560275
-194.0,12,1133.302609
-130.0,12,1134.244236
-186.0,12,1135.273223
-98.0,12,1136.239566
-108.0,12,1137.272052
-146.0,12,1137.771464
-180.0,12,1138.560892
-102.0,12,1139.507485
-220.0,12,1140.332805
-178.0,12,1141.323304
-126.0,12,1142.025894
32.0,12,1142.831522
-66.0,12,1143.600121
-142.0,12,1144.23487
-48.0,12,1144.643332
-154.0,12,1145.674721
-146.0,12,1146.098672
-98.0,12,1146.918148
24.0,12,1147.880149
-198.0,12,1149.0879
-148.0,12,1150.219065
-58.0,12,1150.908963
-116.0,12,1151.814099
-146.0,12,1152.727819
-10.0,12,1153.745749
-240.0,12,1154.490664
-130.0,12,1155.316719
-240.0,12,1156.35697
-152.0,12,1157.27592
-190.0,12,1158.681894
-148.0,12,1159.09663
-150.0,12,1160.512315
-240.0,12,1161.203814
-74.0,12,1161.422108
-102.0,12,1162.553043
-80.0,12,1163.626037
-80.0,12,1164.40809
-84.0,12,1164.967103
-60.0,12,1165.779711
-128.0,12,1166.666856
-190.0,12,1167.622643
-240.0,12,1168.58184
-224.0,12,1169.303228
-98.0,12,1169.850221
-178.0,12,1170.925592
16.0,12,1171.502179
38.0,12,1172.938699
-82.0,12,1173.605658
-240.0,12,1174.666662
-26.0,12,1175.384445
-160.0,12,1176.38489
-232.0,12,1177.370229
-94.0,12,1178.423764
-184.0,12,1179.034598
-116.0,12,1180.166675
-156.0,12,1181.029476
-120.0,12,1181.86264
-240.0,12,1182.24886
-240.0,12,1183.163697
-164.0,12,1183.940813
-150.0,12,1184.629997
-218.0,12,1185.539958
-200.0,12,1186.395056
-166.0,12,1187.28463
-134.0,12,1188.145362
-84.0,12,1188.551545
-122.0,12,1189.153695
-212.0,12,1190.21923
-198.0,12,1191.259735
-204.0,12,1192.361253
-240.0,12,1192.767044
-158.0,12,1194.194525
-128.0,12,1195.589188
-166.0,12,1196.470445
-166.0,12,1196.969929
-154.0,12,1198.151088
-130.0,12,1198.757009
-56.0,12,1199.528849
-120.0,12,1200.382252
-240.0,12,1201.191304
-4.0,12,1202.160594
-172.0,12,1204.293089
-188.0,12,1204.976126
-138.0,12,1206.037437
-122.0,12,1206.725275
-60.0,12,1207.515672
-212.0,12,1208.114844
-122.0,12,1209.510379
-186.0,12,1210.490682
-134.0,12,1211.245292
-166.0,12,1212.392525
-240.0,12,1213.021361
-136.0,12,1213.640465
-182.0,12,1214.82878
-180.0,12,1215.781968
-170.0,12,1216.541389
-74.0,12,1217.303569
-98.0,12,1218.154739
-124.0,12,1218.864229
-240.0,12,1220.075328
-160.0,12,1220.744784
-186.0,12,1221.272303
-102.0,12,1222.218605
-154.0,12,1223.168667
-54.0,12,1224.040341
-210.0,12,1224.669091
-174.0,12,1225.776657
-166.0,12,1226.766512
-162.0,12,1227.834147
-202.0,12,1228.724331
-184.0,12,1229.678626
-172.0,12,1230.722834
-212.0,12,1231.715053
-140.0,12,1232.677499
26.0,12,1233.60995
-106.0,12,1234.475863
-48.0,12,1235.403977
-108.0,12,1236.04316
-4.0,12,1237.105109
-210.0,12,1238.149273
10.0,12,1238.874438
-240.0,12,1240.85394
-188.0,12,1241.861913
-98.0,12,1242.731548
-70.0,12,1243.772232
-34.0,12,1244.450009
12.0,12,1245.127043
-130.0,12,1245.87525
-184.0,12,1246.820806
-166.0,12,1247.607899
-222.0,12,1249.128203
-190.0,12,1250.645973
-182.0,12,1251.292406
-52.0,12,1252.154371
-218.0,12,1252.950379
-210.0,12,1253.939307
-132.0,12,1254.815505
-114.0,12,1255.585881
-188.0,12,1256.246964
-150.0,12,1257.364176
-240.0,12,1257.942474
-172.0,12,1258.823957
-154.0,12,1259.669452
-176.0,12,1260.559842
-158.0,12,1261.023712
-208.0,12,1261.689785
-30.0,12,1262.389708
-220.0,12,1263.319089
-240.0,12,1264.341258
-200.0,12,1265.605169
-8.0,12,1266.298611
-228.0,12,1266.845512
-104.0,12,1267.927234
-62.0,12,1268.603103
-188.0,12,1269.491097
-58.0,12,1270.608252
-96.0,12,1271.647583
-240.0,12,1272.638445
-16.0,12,1273.478671
-190.0,12,1274.301723
-172.0,12,1275.449295
-114.0,12,1276.269446
-118.0,12,1277.324657
-50.0,12,1278.047294
-60.0,12,1279.169656
84.0,12,1280.009276
-240.0,12,1280.799288
-144.0,12,1281.822983
-82.0,12,1282.429455
-136.0,12,1282.901466
-168.0,12,1283.70308
-206.0,12,1284.737964
-162.0,12,1285.553468
-204.0,12,1286.468834
-96.0,12,1287.410045
-190.0,12,1288.201783
-6.0,12,1288.927991
-82.0,12,1290.005261
-158.0,12,1290.699094
-240.0,12,1291.50546
-124.0,12,1292.333354
-204.0,12,1293.046547
48.0,12,1293.903206
-12.0,12,1294.749776
6.0,12,1295.520927
-162.0,12,1296.263954
-174.0,12,1297.35183
-194.0,12,1298.138647
-208.0,12,1299.344049
-66.0,12,1300.443645
-124.0,12,1301.520227
-134.0,12,1302.478385
-134.0,12,1303.337259
-144.0,12,1304.693652
-12.0,12,1305.548045
-84.0,12,1306.18036
-132.0,12,1306.924716
-120.0,12,1307.52499
-86.0,12,1308.246098
-204.0,12,1309.387436
88.0,12,1310.07356
-20.0,12,1311.447177
-54.0,12,1312.161863
-106.0,12,1312.99296
-160.0,12,1313.839881
-152.0,12,1314.796864
-90.0,12,1315.867794
-128.0,12,1316.357122
-158.0,12,1317.102065
-200.0,12,1318.297706
-126.0,12,1319.306819
-58.0,12,1320.111736
-224.0,12,1320.756855
-240.0,12,1321.460222
-128.0,12,1322.286814
-84.0,12,1323.214512
-116.0,12,1323.820847
-240.0,12,1324.291525
-170.0,12,1324.884898
-100.0,12,1325.382685
-78.0,12,1326.324576
-98.0,12,1327.25982
-156.0,12,1327.9043
-240.0,12,1328.471725
-56.0,12,1329.543332
-94.0,12,1330.216946
42.0,12,1331.024668
-84.0,12,1331.928901
-166.0,12,1332.951461
-124.0,12,1334.01627
-46.0,12,1334.850396
-180.0,12,1335.61134
-154.0,12,1336.315794
-144.0,12,1337.051893
-174.0,12,1337.79317
-80.0,12,1338.813973
-194.0,12,1339.870157
-22.0,12,1340.577303
-14.0,12,1341.109058
-216.0,12,1341.879712
-176.0,12,1342.541157
-158.0,12,1343.574246
-14.0,12,1344.321207
-196.0,12,1345.97487
-110.0,12,1346.552132
-188.0,12,1347.088461
-60.0,12,1347.932099
24.0,12,1348.590639
-182.0,12,1349.389277
-140.0,12,1350.20207
-94.0,12,1351.118576
-240.0,12,1351.775655
-146.0,12,1352.930965
-176.0,12,1353.803066
-240.0,12,1355.113543
-158.0,12,1355.864867
-124.0,12,1356.618054
-142.0,12,1357.705476
-208.0,12,1358.767104
-172.0,12,1359.627448
-146.0,12,1360.549628
-122.0,12,1361.22924
-162.0,12,1361.778403
-172.0,12,1362.661914
-190.0,12,1363.589548
-194.0,12,1364.483888
-240.0,12,1365.2256
-14.0,12,1365.880683
-98.0,12,1366.873379
-122.0,12,1368.188812
-146.0,12,1369.136807
-106.0,12,1370.227848
-192.0,12,1370.836977
2.0,12,1371.233258
-154.0,12,1371.974777
-136.0,12,1373.001519
-92.0,12,1373.378621
-212.0,12,1373.825344
-152.0,12,1374.339461
-202.0,12,1375.347144
-146.0,12,1376.247798
-72.0,12,1376.871491
-86.0,12,1377.81659
-40.0,12,1378.575497
-158.0,12,1379.293853
-94.0,12,1379.993817
30.0,12,1380.839618
-86.0,12,1381.833049
-100.0,12,1382.682199
-196.0,12,1383.156376
-240.0,12,1383.442886
-202.0,12,1383.988697
-240.0,12,1384.803563
-194.0,12,1386.157543
-204.0,12,1387.354458
-184.0,12,1387.887329
-114.0,12,1388.682816
-102.0,12,1389.323106
-118.0,12,1390.107942
-204.0,12,1391.79138
-172.0,12,1392.666324
-200.0,12,1393.561604
-240.0,12,1394.148702
-158.0,12,1395.617493
-104.0,12,1396.73592
-210.0,12,1397.487056
-186.0,12,1398.306838
-102.0,12,1399.2667
-240.0,12,1400.047635
-26.0,12,1401.002229
-240.0,12,1401.599268
-152.0,12,1402.486146
68.0,12,1404.449645
-218.0,12,1405.350493
-102.0,12,1406.167522
-154.0,12,1406.867567
-108.0,12,1407.706456
-28.0,12,1408.940801
-240.0,12,1409.697758
-88.0,12,1410.697562
-142.0,12,1411.386287
-90.0,12,1411.985445
-170.0,12,1412.229785
-114.0,12,1412.781188
-194.0,12,1413.46987
-78.0,12,1414.289328
-162.0,12,1414.754848
46.0,12,1415.379419
16.0,12,1415.654702
-188.0,12,1416.75884
-80.0,12,1417.648257
-162.0,12,1418.302715
-70.0,12,1419.369653
-172.0,12,1419.906875
-184.0,12,1421.067935
-168.0,12,1421.808228
-204.0,12,1422.440071
-240.0,12,1423.082575
-72.0,12,1424.629519
-2.0,12,1425.287253
-216.0,12,1426.245
-196.0,12,1427.253702
-220.0,12,1428.113909
-64.0,12,1428.731725
-110.0,12,1430.161088
-116.0,12,1430.7856
-192.0,12,1431.598466
-44.0,12,1432.87115
-146.0,12,1433.468198
-180.0,12,1434.295478
-64.0,12,1434.852787
-98.0,12,1436.130692
-118.0,12,1437.00041
-140.0,12,1437.46999
-144.0,12,1438.103199
-184.0,12,1438.868446
-66.0,12,1439.808652
-240.0,12,1440.586727
-186.0,12,1441.61241
-178.0,12,1442.154207
-148.0,12,1442.796093
-108.0,12,1443.8836
-198.0,12,1444.270187
-118.0,12,1444.97532
-190.0,12,1445.716849
-60.0,12,1446.383734
-202.0,12,1446.985929
-200.0,12,1447.936197
-120.0,12,1448.623832
-128.0,12,1450.093968
-66.0,12,1450.944973
-142.0,12,1451.807253
-102.0,12,1452.857701
-66.0,12,1453.60446
-128.0,12,1454.457434
-134.0,12,1455.012052
-76.0,12,1455.77906
-164.0,12,1456.624137
-240.0,12,1457.244774
-134.0,12,1458.311969
-212.0,12,1459.31596
-174.0,12,1460.124126
-194.0,12,1460.924728
94.0,12,1462.012048
-154.0,12,1462.74736
-74.0,12,1463.567222
-26.0,12,1464.676966
134.0,12,1465.268977
10.0,12,1466.709099
-148.0,12,1467.404393
-182.0,12,1467.979039
-210.0,12,1469.119474
-222.0,12,1470.164139
-132.0,12,1470.985651
-64.0,12,1471.771228
-194.0,12,1472.598186
-158.0,12,1473.229249
-174.0,12,1473.951631
-142.0,12,1474.871646
-126.0,12,1475.560713
-152.0,12,1476.21469
-204.0,12,1477.050554
32.0,12,1477.887228
-144.0,12,1478.694194
-112.0,12,1479.366497
-222.0,12,1480.317611
-110.0,12,1481.21332
-214.0,12,1482.124527
-172.0,12,1483.157723
-124.0,12,1483.745919
-154.0,12,1484.826548
-40.0,12,1485.682825
-208.0,12,1486.562304
-150.0,12,1487.53883
-190.0,12,1488.48852
-110.0,12,1489.111045
-66.0,12,1489.678002
-240.0,12,1490.376044
-60.0,12,1491.319361
-172.0,12,1492.195777
-240.0,12,1492.921732
-166.0,12,1493.741781
-202.0,12,1494.887486
-2.0,12,1495.652303
-232.0,12,1496.434056
-150.0,12,1497.415615
-142.0,12,1498.482429
-114.0,12,1499.564332
-38.0,12,1500.209604
-166.0,12,1500.664182
-14.0,12,1501.499231
96.0,12,1502.282438
-240.0,12,1503.083297
-118.0,12,1503.807975
-214.0,12,1505.098661
-2.0,12,1505.98516
-158.0,12,1506.675361
-158.0,12,1507.636513
-160.0,12,1508.955312
-232.0,12,1509.625124
-240.0,12,1510.645731
40.0,12,1511.35116
-194.0,12,1512.20705
-140.0,12,1512.870465
-172.0,12,1513.875196
-120.0,12,1514.74907
-240.0,12,1515.64923
-154.0,12,1516.377562
-30.0,12,1517.096959
-152.0,12,1518.67885
-194.0,12,1519.592124
-228.0,12,1520.253452
-38.0,12,1520.825669
-162.0,12,1521.703265
-148.0,12,1522.768198
-204.0,12,1523.551255
-132.0,12,1524.329166
-196.0,12,1525.03635
-28.0,12,1525.776123
-166.0,12,1526.346934
-118.0,12,1527.249363
-206.0,12,1527.900024
-198.0,12,1528.785378
-182.0,12,1529.545263
-186.0,12,1530.693802
-218.0,12,1531.530328
-176.0,12,1532.288278
-128.0,12,1533.207388
84.0,12,1534.224274
-166.0,12,1534.864554
-32.0,12,1535.921661
-198.0,12,1536.964823
-232.0,12,1538.144725
-180.0,12,1538.803738
-150.0,12,1539.656591
-210.0,12,1540.402924
-140.0,12,1541.124134
-172.0,12,1542.038924
-188.0,12,1543.148652
-40.0,12,1543.970648
-168.0,12,1544.657885
-134.0,12,1545.65063
-130.0,12,1546.523525
-164.0,12,1547.389806
-22.0,12,1547.979594
-202.0,12,1548.865193
-166.0,12,1549.679477
-226.0,12,1550.230224
-68.0,12,1550.9039
-30.0,12,1551.803307
-20.0,12,1552.633475
-128.0,12,1553.221497
-102.0,12,1553.972961
-138.0,12,1554.680147
-180.0,12,1555.534841
-32.0,12,1556.266172
-174.0,12,1557.262897
-120.0,12,1557.995392
-240.0,12,1558.753827
-100.0,12,1559.652684
-80.0,12,1560.498899
-104.0,12,1561.163657
-140.0,12,1561.912025
-182.0,12,1562.505641
-124.0,12,1563.41988
-168.0,12,1564.087168
-104.0,12,1565.176172
-240.0,12,1565.887858
50.0,12,1566.926564
-170.0,12,1568.324702
-110.0,12,1569.596753
-24.0,12,1570.474724
-62.0,12,1571.385891
-190.0,12,1572.526571
-150.0,12,1573.095253
-182.0,12,1573.852449
-202.0,12,1574.857919
-36.0,12,1576.22209
-56.0,12,1576.921791
-174.0,12,1577.941419
-178.0,12,1578.993119
-80.0,12,1580.320676
-46.0,12,1581.213619
-90.0,12,1582.644681
-116.0,12,1583.529379
-124.0,12,1584.428667
-178.0,12,1585.142246
-168.0,12,1585.922396
-174.0,12,1586.840687
16.0,12,1587.945255
-44.0,12,1588.850604
-90.0,12,1589.72891
-136.0,12,1590.729788
-202.0,12,1591.39404
-174.0,12,1592.013258
-198.0,12,1593.052592
-190.0,12,1593.933787
-132.0,12,1594.675451
110.0,12,1595.347779
-28.0,12,1596.105915
-60.0,12,1597.524565
-210.0,12,1598.283993
-134.0,12,1599.978438
-172.0,12,1601.152323
-144.0,12,1601.910777
-188.0,12,1602.681242
-106.0,12,1603.414155
-150.0,12,1605.173408
-144.0,12,1605.893927
-92.0,12,1606.756273
-192.0,12,1607.71664
-240.0,12,1608.438899
-116.0,12,1609.409449
-240.0,12,1610.069275
-220.0,12,1610.89232
-174.0,12,1611.734607
-54.0,12,1612.528132
-152.0,12,1613.627155
-156.0,12,1614.570825
-178.0,12,1615.171655
-166.0,12,1616.084652
14.0,12,1617.400831
-66.0,12,1618.434776
-206.0,12,1619.226395
-168.0,12,1620.017427
-240.0,12,1620.665386
-118.0,12,1621.420794
-148.0,12,1622.199696
-22.0,12,1622.86036
-94.0,12,1623.638201
-240.0,12,1624.870957
30.0,12,1625.723026
-74.0,12,1626.299107
-110.0,12,1627.084017
-100.0,12,1628.239148
-92.0,12,1629.092665
-172.0,12,1629.841866
2.0,12,1630.477497
-160.0,12,1631.347081
-58.0,12,1632.513018
-118.0,12,1633.401989
-228.0,12,1633.97505
-158.0,12,1634.916667
-170.0,12,1635.685347
-200.0,12,1636.584665
-88.0,12,1637.587258
-140.0,12,1638.353742
-84.0,12,1639.040204
-108.0,12,1639.90356
-118.0,12,1640.529262
-118.0,12,1641.265738
-96.0,12,1642.547621
-160.0,12,1643.371812
-152.0,12,1644.261823
-240.0,12,1644.823916
-32.0,12,1645.743502
-130.0,12,1646.563636
-182.0,12,1647.311018
-132.0,12,1648.344745
-116.0,12,1649.458275
-180.0,12,1650.751071
-188.0,12,1651.469945
-36.0,12,1652.183167
-148.0,12,1652.841888
94.0,12,1653.542069
-168.0,12,1654.317397
-120.0,12,1655.277624
-108.0,12,1656.087602
-240.0,12,1657.135686
-154.0,12,1658.019166
-114.0,12,1659.102665
-152.0,12,1660.100606
-40.0,12,1660.843203
78.0,12,1661.815861
-214.0,12,1662.392007
-168.0,12,1663.372983
-58.0,12,1664.305708
-60.0,12,1664.904796
-192.0,12,1665.819048
-148.0,12,1666.607504
-240.0,12,1667.147969
-186.0,12,1667.846832
-78.0,12,1668.852331
-188.0,12,1669.755069
-130.0,12,1670.573802
-192.0,12,1671.497436
-170.0,12,1672.138709
-106.0,12,1673.434839
-114.0,12,1674.276921
-148.0,12,1675.512681
-152.0,12,1676.353201
-8.0,12,1676.990896
-168.0,12,1677.77604
-34.0,12,1678.168598
-240.0,12,1678.99243
-148.0,12,1679.832905
-128.0,12,1680.626931
-16.0,12,1681.431027
-120.0,12,1682.446275
-158.0,12,1683.162987
-240.0,12,1684.117354
-240.0,12,1684.95555
-16.0,12,1685.693353
-144.0,12,1686.440552
-138.0,12,1687.57404
-104.0,12,1688.825596
-132.0,12,1690.368837
-136.0,12,1691.172433
-142.0,12,1691.791688
-70.0,12,1692.590459
4.0,12,1693.457373
-240.0,12,1694.06409
-104.0,12,1694.80353
-150.0,12,1696.048497
-58.0,12,1696.637056
-144.0,12,1697.49789
-136.0,12,1698.801757
-108.0,12,1699.99633
-240.0,12,1701.039344
-168.0,12,1701.959839
-34.0,12,1702.720362
-108.0,12,1703.652433
-190.0,12,1704.274467
-158.0,12,1704.744757
-64.0,12,1705.211327
-74.0,12,1706.070254
-158.0,12,1707.152881
-128.0,12,1708.241284
-212.0,12,1709.289865
48.0,12,1710.456159
-170.0,12,1711.257597
68.0,12,1711.756196
-174.0,12,1712.252716
-154.0,12,1713.355878
-162.0,12,1714.066223
-168.0,12,1714.655318
-14.0,12,1715.112843
144.0,12,1715.55952
-196.0,12,1716.268924
-166.0,12,1718.292082
-146.0,12,1719.455149
-110.0,12,1720.064389
-132.0,12,1721.01154
-158.0,12,1721.900833
-158.0,12,1722.749819
2.0,12,1723.339598
-114.0,12,1724.413787
-158.0,12,1725.332319
-178.0,12,1726.288125
-154.0,12,1727.118556
-156.0,12,1727.831573
-184.0,12,1729.021272
-202.0,12,1730.068737
-92.0,12,1730.988992
-182.0,12,1731.920062
-222.0,12,1732.720903
-46.0,12,1734.017311
-136.0,12,1734.680492
-172.0,12,1735.772581
-154.0,12,1736.871563
-198.0,12,1737.63023
44.0,12,1738.230332
-212.0,12,1739.031371
-106.0,12,1739.832772
-198.0,12,1740.622591
-218.0,12,1741.405415
-106.0,12,1742.110909
-98.0,12,1742.930325
-64.0,12,1743.768864
-54.0,12,1744.49597
-148.0,12,1745.358357
-142.0,12,1746.339894
-188.0,12,1747.265427
-186.0,12,1748.223621
-156.0,12,1749.434975
-162.0,12,1750.427977
-100.0,12,1751.46956
-98.0,12,1751.972661
-172.0,12,1752.739217
-144.0,12,1753.947811
-240.0,12,1754.592702
-12.0,12,1755.570081
64.0,12,1756.11647
-188.0,12,1757.355112
-158.0,12,1758.319011
-106.0,12,1759.092063
-96.0,12,1759.992682
-188.0,12,1760.913524
-166.0,12,1761.408263
-64.0,12,1762.79164
-226.0,12,1763.544832
-204.0,12,1764.521125
-192.0,12,1765.377643
4.0,12,1766.479946
-172.0,12,1767.083383
-210.0,12,1768.075382
-214.0,12,1768.824195
-240.0,12,1769.63637
-120.0,12,1770.514266
-126.0,12,1771.579493
-102.0,12,1772.358637
-240.0,12,1773.803288
-150.0,12,1774.706782
-232.0,12,1775.488858
-156.0,12,1776.308599
-126.0,12,1776.962193
-162.0,12,1777.758121
-112.0,12,1778.464869
-90.0,12,1779.39924
-56.0,12,1779.979198
132.0,12,1780.665802
-44.0,12,1782.039452
-174.0,12,1782.880456
-142.0,12,1783.512717
-184.0,12,1784.452903
-110.0,12,1785.399286
-32.0,12,1786.32306
-28.0,12,1787.303546
-174.0,12,1788.322198
-142.0,12,1789.094969
-86.0,12,1789.794913
-152.0,12,1790.633921
-156.0,12,1791.566516
-58.0,12,1792.276758
-192.0,12,1792.920063
-202.0,12,1793.741182
-126.0,12,1795.19318
-140.0,12,1796.091426
-232.0,12,1796.945375
-144.0,12,1797.720175
-240.0,12,1798.408339
-72.0,12,1799.039165
-134.0,12,1799.603621
-70.0,12,1799.935081
-180.0,12,1800.45764
-240.0,12,1801.642873
-110.0,12,1802.466369
-94.0,12,1803.339625
-172.0,12,1803.961073
-224.0,12,1804.70933
-154.0,12,1805.591591
-178.0,12,1806.465126
-240.0,12,1807.621717
-200.0,12,1808.610845
-170.0,12,1809.462692
-150.0,12,1810.273943
-78.0,12,1811.073371
-190.0,12,1811.971687
-150.0,12,1812.871057
-240.0,12,1813.444001
-190.0,12,1814.405468
-82.0,12,1815.149975
-72.0,12,1816.249339
-110.0,12,1816.904846
-140.0,12,1817.946738
-222.0,12,1818.872822
-196.0,12,1819.830168
-136.0,12,1820.393522
-204.0,12,1821.411403
-186.0,12,1822.019048
-240.0,12,1822.981692
-186.0,12,1823.852063
-204.0,12,1824.498554
-240.0,12,1825.814505
-106.0,12,1826.479316
-208.0,12,1828.166385
8.0,12,1829.372293
-144.0,12,1830.646321
-178.0,12,1831.80677
-212.0,12,1832.600443
-136.0,12,1833.34816
-154.0,12,1834.101207
-240.0,12,1834.710242
-146.0,12,1835.500661
-78.0,12,1836.915159
-22.0,12,1838.52296
-124.0,12,1839.238445
-206.0,12,1840.14497
-240.0,12,1841.000255
-86.0,12,1841.683229
-186.0,12,1842.582227
-110.0,12,1843.44467
-174.0,12,1844.001388
114.0,12,1844.556167
-240.0,12,1844.983121
-180.0,12,1845.985288
-16.0,12,1846.853811
-122.0,12,1847.741843
-66.0,12,1848.243405
-6.0,12,1848.925736
-126.0,12,1849.408497
-134.0,12,1850.025212
-222.0,12,1850.730765
-224.0,12,1851.403893
-152.0,12,1852.077357
-82.0,12,1852.734018
-114.0,12,1853.50126
-206.0,12,1854.523469
-150.0,12,1854.934959
-222.0,12,1855.938393
-166.0,12,1856.727792
-88.0,12,1857.584498
-24.0,12,1858.295559
-190.0,12,1859.566344
-190.0,12,1860.497108
-186.0,12,1861.273491
-194.0,12,1861.695687
-178.0,12,1862.838829
-200.0,12,1863.893703
-168.0,12,1865.200273
-70.0,12,1866.398952
86.0,12,1867.274227
-240.0,12,1868.152125
-178.0,12,1869.061165
-240.0,12,1869.475367
-172.0,12,1870.241652
-140.0,12,1871.024076
-174.0,12,1871.848151
-200.0,12,1872.772572
-104.0,12,1873.621112
-228.0,12,1874.620702
-74.0,12,1875.646369
-142.0,12,1876.266174
-120.0,12,1876.830311
-194.0,12,1877.898184
-186.0,12,1879.147293
-136.0,12,1880.015838
58.0,12,1881.058309
26.0,12,1881.78587
-184.0,12,1882.86655
-188.0,12,1883.590445
-154.0,12,1884.442989
-102.0,12,1885.07074
-60.0,12,1885.833481
-144.0,12,1886.640584
